x1,x2,d,gaussmf_y,gaussmf_e,trimf_y,trimf_e,trapmf_y,trapmf_e
-0.916666666666667,0.166666666666667,1.76388888888889,1.69112809595377,0.00529413298854704,1.69112809595377,0.00529413298854704,1.69112809595377,0.00529413298854704
-0.916666666666667,0.25,1.56944444444444,1.59409606210095,0.00060770225308239,1.59409606210095,0.00060770225308239,1.59409606210095,0.00060770225308239
-0.916666666666667,0.333333333333333,1.43055555555556,1.55918415612478,0.0165453168843972,1.55918415612478,0.0165453168843972,1.55918415612478,0.0165453168843972
-0.916666666666667,0.416666666666667,1.34722222222222,1.56707713463284,0.0483361825110784,1.56707713463284,0.0483361825110784,1.56707713463284,0.0483361825110784
-0.916666666666667,0.5,1.31944444444444,1.60300797570574,0.0804082762613768,1.60300797570574,0.0804082762613768,1.60300797570574,0.0804082762613768
-0.916666666666667,0.583333333333333,1.34722222222222,1.65701487217837,0.0959714859668551,1.65701487217837,0.0959714859668551,1.65701487217837,0.0959714859668551
-0.916666666666667,0.666666666666667,1.43055555555556,1.72285569103264,0.0854393691999207,1.72285569103264,0.0854393691999207,1.72285569103264,0.0854393691999207
-0.916666666666667,0.75,1.56944444444444,1.79667348396189,0.0516330364000196,1.79667348396189,0.0516330364000196,1.79667348396189,0.0516330364000196
-0.916666666666667,0.833333333333333,1.76388888888889,1.87593068779484,0.0125533647020825,1.87593068779484,0.0125533647020825,1.87593068779484,0.0125533647020825
-0.916666666666667,0.916666666666667,2.01388888888889,1.95871981269698,0.00304362696786918,1.95871981269698,0.00304362696786918,1.95871981269698,0.00304362696786918
-0.916666666666667,1,2.31944444444444,2.043381837627,0.0762105628828443,2.043381837627,0.0762105628828443,2.043381837627,0.0762105628828443
-0.833333333333333,-1,10.6111111111111,10.2433916784602,0.135217581149125,10.2433916784602,0.135217581149125,10.2433916784602,0.135217581149125
-0.833333333333333,-0.916666666666667,9.63888888888889,9.49206328760867,0.0215577571912971,9.49206328760867,0.0215577571912971,9.49206328760867,0.0215577571912971
-0.833333333333333,-0.833333333333333,8.72222222222222,8.74260777779194,0.000415570875886255,8.74260777779194,0.000415570875886255,8.74260777779194,0.000415570875886255
-0.833333333333333,-0.75,7.86111111111111,7.99668416592401,0.0183800531913016,7.99668416592401,0.0183800531913016,7.99668416592401,0.0183800531913016
-0.833333333333333,-0.666666666666667,7.05555555555555,7.25619993607715,0.040258167434894,7.25619993607715,0.040258167434894,7.25619993607715,0.040258167434894
-0.833333333333333,-0.583333333333333,6.30555555555556,6.52369264372191,0.0475837892336948,6.52369264372191,0.0475837892336948,6.52369264372191,0.0475837892336948
-0.833333333333333,-0.5,5.61111111111111,5.80301922750545,0.0368287251380226,5.80301922750545,0.0368287251380226,5.80301922750545,0.0368287251380226
-0.833333333333333,-0.416666666666667,4.97222222222222,5.10042180946789,0.0164351341699589,5.10042180946789,0.0164351341699589,5.10042180946789,0.0164351341699589
-0.833333333333333,-0.333333333333333,4.38888888888889,4.42586218626908,0.00136702471916406,4.42586218626908,0.00136702471916406,4.42586218626908,0.00136702471916406
-0.833333333333333,-0.25,3.86111111111111,3.79410737307389,0.00448950091096117,3.79410737307389,0.00448950091096117,3.79410737307389,0.00448950091096117
-0.833333333333333,-0.166666666666667,3.38888888888889,3.22447261464586,0.0270327112359606,3.22447261464586,0.0270327112359606,3.22447261464586,0.0270327112359606
-0.833333333333333,-0.0833333333333333,2.97222222222222,2.73792156287267,0.0548967989716361,2.73792156287267,0.0548967989716361,2.73792156287267,0.0548967989716361
-0.833333333333333,0,2.61111111111111,2.35133239493295,0.0674849813791749,2.35133239493295,0.0674849813791749,2.35133239493295,0.0674849813791749
-0.833333333333333,0.0833333333333333,2.30555555555556,2.07125467638979,0.0548969019778487,2.07125467638979,0.0548969019778487,2.07125467638979,0.0548969019778487
-0.833333333333333,0.166666666666667,2.05555555555556,1.89113887570085,0.0270328446144454,1.89113887570085,0.0270328446144454,1.89113887570085,0.0270328446144454
-0.833333333333333,0.25,1.86111111111111,1.79410684152351,0.00448957214296731,1.79410684152351,0.00448957214296731,1.79410684152351,0.00448957214296731
-0.833333333333333,0.333333333333333,1.72222222222222,1.75919493527144,0.00136698151021996,1.75919493527144,0.00136698151021996,1.75919493527144,0.00136698151021996
-0.833333333333333,0.416666666666667,1.63888888888889,1.76708791355127,0.0164349899243863,1.76708791355127,0.0164349899243863,1.76708791355127,0.0164349899243863
-0.833333333333333,0.5,1.61111111111111,1.80301875443778,0.0368285435671967,1.80301875443778,0.0368285435671967,1.80301875443778,0.0368285435671967
-0.833333333333333,0.583333333333333,1.63888888888889,1.85702565075832,0.0475836468788814,1.85702565075832,0.0475836468788814,1.85702565075832,0.0475836468788814
-0.833333333333333,0.666666666666667,1.72222222222222,1.92286646948764,0.0402581139607042,1.92286646948764,0.0402581139607042,1.92286646948764,0.0402581139607042
-0.833333333333333,0.75,1.86111111111111,1.99668426231316,0.018380079326854,1.99668426231316,0.018380079326854,1.99668426231316,0.018380079326854
-0.833333333333333,0.833333333333333,2.05555555555556,2.07594146605911,0.000415585347058895,2.07594146605911,0.000415585347058895,2.07594146605911,0.000415585347058895
-0.833333333333333,0.916666666666667,2.30555555555556,2.15873059088765,0.021557570249731,2.15873059088765,0.021557570249731,2.15873059088765,0.021557570249731
-0.833333333333333,1,2.61111111111111,2.24339261575517,0.135216891826841,2.24339261575517,0.135216891826841,2.24339261575517,0.135216891826841
-0.75,-1,10.875,10.4425946373541,0.186974397644896,10.4425946373541,0.186974397644896,10.4425946373541,0.186974397644896
-0.75,-0.916666666666667,9.90277777777778,9.69126624644001,0.0447371278888455,9.69126624644001,0.0447371278888455,9.69126624644001,0.0447371278888455
-0.75,-0.833333333333333,8.98611111111111,8.94181073654963,0.00196252318628729,8.94181073654963,0.00196252318628729,8.94181073654963,0.00196252318628729
-0.75,-0.75,8.125,8.19588712459469,0.00502498443330324,8.19588712459469,0.00502498443330324,8.19588712459469,0.00502498443330324
-0.75,-0.666666666666667,7.31944444444444,7.45540289464419,0.0184847001807162,7.45540289464419,0.0184847001807162,7.45540289464419,0.0184847001807162
-0.75,-0.583333333333333,6.56944444444444,6.72289560216419,0.0235472578055293,6.72289560216419,0.0235472578055293,6.72289560216419,0.0235472578055293
-0.75,-0.5,5.875,6.00222218579595,0.0161854845587003,6.00222218579595,0.0161854845587003,6.00222218579595,0.0161854845587003
-0.75,-0.416666666666667,5.23611111111111,5.29962476757249,0.00403398455709452,5.29962476757249,0.00403398455709452,5.29962476757249,0.00403398455709452
-0.75,-0.333333333333333,4.65277777777778,4.62506514414617,0.000767990062799622,4.62506514414617,0.000767990062799622,4.62506514414617,0.000767990062799622
-0.75,-0.25,4.125,3.99331033067603,0.0173421690066553,3.99331033067603,0.0173421690066553,3.99331033067603,0.0173421690066553
-0.75,-0.166666666666667,3.65277777777778,3.42367557192473,0.0524878207267316,3.42367557192473,0.0524878207267316,3.42367557192473,0.0524878207267316
-0.75,-0.0833333333333333,3.23611111111111,2.93712451978738,0.0893929817913835,2.93712451978738,0.0893929817913835,2.93712451978738,0.0893929817913835
-0.75,0,2.875,2.55053535145972,0.10527730815237,2.55053535145972,0.10527730815237,2.55053535145972,0.10527730815237
-0.75,0.0833333333333333,2.56944444444444,2.27045763252866,0.0893931136995639,2.27045763252866,0.0893931136995639,2.27045763252866,0.0893931136995639
-0.75,0.166666666666667,2.31944444444444,2.09034183147568,0.0524880072691158,2.09034183147568,0.0524880072691158,2.09034183147568,0.0524880072691158
-0.75,0.25,2.125,1.99330979697527,0.0173423095726947,1.99330979697527,0.0173423095726947,1.99330979697527,0.0173423095726947
-0.75,0.333333333333333,1.98611111111111,1.9583978904485,0.00076802259949432,1.9583978904485,0.00076802259949432,1.9583978904485,0.00076802259949432
-0.75,0.416666666666667,1.90277777777778,1.9662908685011,0.00403391269322928,1.9662908685011,0.00403391269322928,1.9662908685011,0.00403391269322928
-0.75,0.5,1.875,2.00222170920202,0.0161853632922832,2.00222170920202,0.0161853632922832,2.00222170920202,0.0161853632922832
-0.75,0.583333333333333,1.90277777777778,2.05622860537111,0.0235471564890786,2.05622860537111,0.0235471564890786,2.05622860537111,0.0235471564890786
-0.75,0.666666666666667,1.98611111111111,2.12206942397599,0.0184846628370653,2.12206942397599,0.0184846628370653,2.12206942397599,0.0184846628370653
-0.75,0.75,2.125,2.19588721669822,0.0050249974912203,2.19588721669822,0.0050249974912203,2.19588721669822,0.0050249974912203
-0.75,0.833333333333333,2.31944444444444,2.2751444203575,0.00196249213410368,2.2751444203575,0.00196249213410368,2.2751444203575,0.00196249213410368
-0.75,0.916666666666667,2.56944444444444,2.35793354511274,0.0447368605361062,2.35793354511274,0.0447368605361062,2.35793354511274,0.0447368605361062
-0.75,1,2.875,2.44259556991797,0.186973591154562,2.44259556991797,0.186973591154562,2.44259556991797,0.186973591154562
-0.666666666666667,-1,11.1111111111111,10.6405040924289,0.221470966032942,10.6405040924289,0.221470966032942,10.6405040924289,0.221470966032942
-0.666666666666667,-0.916666666666667,10.1388888888889,9.88917570145246,0.0623566759796584,9.88917570145246,0.0623566759796584,9.88917570145246,0.0623566759796584
-0.666666666666667,-0.833333333333333,9.22222222222222,9.13972019148882,0.0068065850751357,9.13972019148882,0.0068065850751357,9.13972019148882,0.0068065850751357
-0.666666666666667,-0.75,8.36111111111111,8.39379657944734,0.00106833984035887,8.39379657944734,0.00106833984035887,8.39379657944734,0.00106833984035887
-0.666666666666667,-0.666666666666667,7.55555555555555,7.6533123493938,0.00955639074153337,7.6533123493938,0.00955639074153337,7.6533123493938,0.00955639074153337
-0.666666666666667,-0.583333333333333,6.80555555555556,6.92080505678979,0.0132824475347399,6.92080505678979,0.0132824475347399,6.92080505678979,0.0132824475347399
-0.666666666666667,-0.5,6.11111111111111,6.20013164027074,0.00792465461186093,6.20013164027074,0.00792465461186093,6.20013164027074,0.00792465461186093
-0.666666666666667,-0.416666666666667,5.47222222222222,5.49753422186258,0.000640697325793546,5.49753422186258,0.000640697325793546,5.49753422186258,0.000640697325793546
-0.666666666666667,-0.333333333333333,4.88888888888889,4.82297459821025,0.00434469371566797,4.82297459821025,0.00434469371566797,4.82297459821025,0.00434469371566797
-0.666666666666667,-0.25,4.36111111111111,4.19121978446703,0.0288630628688866,4.19121978446703,0.0288630628688866,4.19121978446703,0.0288630628688866
-0.666666666666667,-0.166666666666667,3.88888888888889,3.62158502539467,0.0714513554389372,3.62158502539467,0.0714513554389372,3.62158502539467,0.0714513554389372
-0.666666666666667,-0.0833333333333333,3.47222222222222,3.13503397289567,0.113695915483904,3.13503397289567,0.113695915483904,3.13503397289567,0.113695915483904
-0.666666666666667,0,3.11111111111111,2.74844480418276,0.131526850181046,2.74844480418276,0.131526850181046,2.74844480418276,0.131526850181046
-0.666666666666667,0.0833333333333333,2.80555555555556,2.46836708486652,0.113696064765611,2.46836708486652,0.113696064765611,2.46836708486652,0.113696064765611
-0.666666666666667,0.166666666666667,2.55555555555556,2.28825128345205,0.0714515738847862,2.28825128345205,0.0714515738847862,2.28825128345205,0.0714515738847862
-0.666666666666667,0.25,2.36111111111111,2.19121924863082,0.0288632449370223,2.19121924863082,0.0288632449370223,2.19121924863082,0.0288632449370223
-0.666666666666667,0.333333333333333,2.22222222222222,2.15630734183127,0.00434477145695321,2.15630734183127,0.00434477145695321,2.15630734183127,0.00434477145695321
-0.666666666666667,0.416666666666667,2.13888888888889,2.16420031965821,0.000640668527589993,2.16420031965821,0.000640668527589993,2.16420031965821,0.000640668527589993
-0.666666666666667,0.5,2.11111111111111,2.2001311601748,0.0079245691353014,2.2001311601748,0.0079245691353014,2.2001311601748,0.0079245691353014
-0.666666666666667,0.583333333333333,2.13888888888889,2.25413805619346,0.013282370564398,2.25413805619346,0.013282370564398,2.25413805619346,0.013282370564398
-0.666666666666667,0.666666666666667,2.22222222222222,2.31997887467474,0.00955636309872313,2.31997887467474,0.00955636309872313,2.31997887467474,0.00955636309872313
-0.666666666666667,0.75,2.36111111111111,2.39379666729434,0.00106834558300714,2.39379666729434,0.00106834558300714,2.39379666729434,0.00106834558300714
-0.666666666666667,0.833333333333333,2.55555555555556,2.47305387086751,0.00680652797636539,2.47305387086751,0.00680652797636539,2.47305387086751,0.00680652797636539
-0.666666666666667,0.916666666666667,2.80555555555556,2.5558429955499,0.0623563626245765,2.5558429955499,0.0623563626245765,2.5558429955499,0.0623563626245765
-0.666666666666667,1,3.11111111111111,2.64050502029323,0.221470092714884,2.64050502029323,0.221470092714884,2.64050502029323,0.221470092714884
-0.583333333333333,-1,11.3194444444444,10.8363892519558,0.233342318990241,10.8363892519558,0.233342318990241,10.8363892519558,0.233342318990241
-0.583333333333333,-0.916666666666667,10.3472222222222,10.0850608609175,0.0687285793611385,10.0850608609175,0.0687285793611385,10.0850608609175,0.0687285793611385
-0.583333333333333,-0.833333333333333,9.43055555555556,9.33560535088121,0.00901554136769948,9.33560535088121,0.00901554136769948,9.33560535088121,0.00901554136769948
-0.583333333333333,-0.75,8.56944444444444,8.58968173875398,0.000409548080970586,8.58968173875398,0.000409548080970586,8.58968173875398,0.000409548080970586
-0.583333333333333,-0.666666666666667,7.76388888888889,7.84919750859835,0.00727756059673314,7.84919750859835,0.00727756059673314,7.84919750859835,0.00727756059673314
-0.583333333333333,-0.583333333333333,7.01388888888889,7.11669021587152,0.0105681128293903,7.11669021587152,0.0105681128293903,7.11669021587152,0.0105681128293903
-0.583333333333333,-0.5,6.31944444444444,6.39601679920315,0.00586332551329347,6.39601679920315,0.00586332551329347,6.39601679920315,0.00586332551329347
-0.583333333333333,-0.416666666666667,5.68055555555556,5.69341938061217,0.00016547799508725,5.69341938061217,0.00016547799508725,5.69341938061217,0.00016547799508725
-0.583333333333333,-0.333333333333333,5.09722222222222,5.01885975673618,0.00614067599705042,5.01885975673618,0.00614067599705042,5.01885975673618,0.00614067599705042
-0.583333333333333,-0.25,4.56944444444444,4.38710494272276,0.0332476938881109,4.38710494272276,0.0332476938881109,4.38710494272276,0.0332476938881109
-0.583333333333333,-0.166666666666667,4.09722222222222,3.81747018333278,0.0782612032628002,3.81747018333278,0.0782612032628002,3.81747018333278,0.0782612032628002
-0.583333333333333,-0.0833333333333333,3.68055555555556,3.33091913047604,0.122245629742382,3.33091913047604,0.122245629742382,3.33091913047604,0.122245629742382
-0.583333333333333,0,3.31944444444444,2.94432996138208,0.140710875403148,2.94432996138208,0.140710875403148,2.94432996138208,0.140710875403148
-0.583333333333333,0.0833333333333333,3.01388888888889,2.66425224168484,0.122245785068089,2.66425224168484,0.122245785068089,2.66425224168484,0.122245785068089
-0.583333333333333,0.166666666666667,2.76388888888889,2.48413643991282,0.0782614327081081,2.48413643991282,0.0782614327081081,2.48413643991282,0.0782614327081081
-0.583333333333333,0.25,2.56944444444444,2.38710440477427,0.0332478900669223,2.38710440477427,0.0332478900669223,2.38710440477427,0.0332478900669223
-0.583333333333333,0.333333333333333,2.43055555555556,2.35219249770489,0.00614076883570627,2.35219249770489,0.00614076883570627,2.35219249770489,0.00614076883570627
-0.583333333333333,0.416666666666667,2.34722222222222,2.3600854753086,0.0001654632799642,2.3600854753086,0.0001654632799642,2.3600854753086,0.0001654632799642
-0.583333333333333,0.5,2.31944444444444,2.39601631564284,0.005863251458823,2.39601631564284,0.005863251458823,2.39601631564284,0.005863251458823
-0.583333333333333,0.583333333333333,2.34722222222222,2.45002321151267,0.0105680433990937,2.45002321151267,0.0105680433990937,2.45002321151267,0.0105680433990937
-0.583333333333333,0.666666666666667,2.43055555555556,2.51586402987163,0.00727753579013632,2.51586402987163,0.00727753579013632,2.51586402987163,0.00727753579013632
-0.583333333333333,0.75,2.56944444444444,2.58968182238965,0.000409551466097203,2.58968182238965,0.000409551466097203,2.58968182238965,0.000409551466097203
-0.583333333333333,0.833333333333333,2.76388888888889,2.66893902587758,0.00901547648586682,2.66893902587758,0.00901547648586682,2.66893902587758,0.00901547648586682
-0.583333333333333,0.916666666666667,3.01388888888889,2.75172815048784,0.0687282527589839,2.75172815048784,0.0687282527589839,2.75172815048784,0.0687282527589839
-0.583333333333333,1,3.31944444444444,2.83639017516986,0.233341427064402,2.83639017516986,0.233341427064402,2.83639017516986,0.233341427064402
-0.5,-1,11.5,11.0288783783071,0.221955582426519,11.0288783783071,0.221955582426519,11.0288783783071,0.221955582426519
-0.5,-0.916666666666667,10.5277777777778,10.2775499872079,0.0626139471734911,10.2775499872079,0.0626139471734911,10.2775499872079,0.0626139471734911
-0.5,-0.833333333333333,9.61111111111111,9.52809447710001,0.00689176152253356,9.52809447710001,0.00689176152253356,9.52809447710001,0.00689176152253356
-0.5,-0.75,8.75,8.78217086488833,0.00103496454766345,8.78217086488833,0.00103496454766345,8.78217086488833,0.00103496454766345
-0.5,-0.666666666666667,7.94444444444444,8.04168663463225,0.00945604355252083,8.04168663463225,0.00945604355252083,8.04168663463225,0.00945604355252083
-0.5,-0.583333333333333,7.19444444444444,7.30917934178463,0.0131640966676621,7.30917934178463,0.0131640966676621,7.30917934178463,0.0131640966676621
-0.5,-0.5,6.5,6.58850592496946,0.00783329875469917,6.58850592496946,0.00783329875469917,6.58850592496946,0.00783329875469917
-0.5,-0.416666666666667,5.86111111111111,5.88590850619881,0.000614910803135657,5.88590850619881,0.000614910803135657,5.88590850619881,0.000614910803135657
-0.5,-0.333333333333333,5.27777777777778,5.21134888210309,0.00441279818055816,5.21134888210309,0.00441279818055816,5.21134888210309,0.00441279818055816
-0.5,-0.25,4.75,4.57959406782428,0.0290381817206756,4.57959406782428,0.0290381817206756,4.57959406782428,0.0290381817206756
-0.5,-0.166666666666667,4.27777777777778,4.00995930812239,0.0717267326885557,4.00995930812239,0.0717267326885557,4.00995930812239,0.0717267326885557
-0.5,-0.0833333333333333,3.86111111111111,3.52340825491439,0.114043219083427,3.52340825491439,0.114043219083427,3.52340825491439,0.114043219083427
-0.5,0,3.5,3.13681908544629,0.131900376696069,3.13681908544629,0.131900376696069,3.13681908544629,0.131900376696069
-0.5,0.0833333333333333,3.19444444444444,2.85674136537501,0.114043369612976,2.85674136537501,0.114043369612976,2.85674136537501,0.114043369612976
-0.5,0.166666666666667,2.94444444444444,2.67662556325197,0.0717269531231896,2.67662556325197,0.0717269531231896,2.67662556325197,0.0717269531231896
-0.5,0.25,2.75,2.57959352780187,0.0290383657670105,2.57959352780187,0.0290383657670105,2.57959352780187,0.0290383657670105
-0.5,0.333333333333333,2.61111111111111,2.54468162046758,0.00441287722715862,2.54468162046758,0.00441287722715862,2.54468162046758,0.00441287722715862
-0.5,0.416666666666667,2.52777777777778,2.5525745978521,0.000614882285798103,2.5525745978521,0.000614882285798103,2.5525745978521,0.000614882285798103
-0.5,0.5,2.5,2.58850543800725,0.00783321255685511,2.58850543800725,0.00783321255685511,2.58850543800725,0.00783321255685511
-0.5,0.583333333333333,2.52777777777778,2.64251233373089,0.0131640183297579,2.64251233373089,0.0131640183297579,2.64251233373089,0.0131640183297579
-0.5,0.666666666666667,2.61111111111111,2.70835315196969,0.00945601451034159,2.70835315196969,0.00945601451034159,2.70835315196969,0.00945601451034159
-0.5,0.75,2.75,2.7821709443879,0.00103496966280948,2.7821709443879,0.00103496966280948,2.7821709443879,0.00103496966280948
-0.5,0.833333333333333,2.94444444444444,2.86142814779204,0.00689170550988012,2.86142814779204,0.00689170550988012,2.86142814779204,0.00689170550988012
-0.5,0.916666666666667,3.19444444444444,2.94421727233138,0.0626136376637007,2.94421727233138,0.0626136376637007,2.94421727233138,0.0626136376637007
-0.5,1,3.5,3.0288792969531,0.221954716839402,3.0288792969531,0.221954716839402,3.0288792969531,0.221954716839402
-0.416666666666667,-1,11.6527777777778,11.2152950234111,0.191391160368287,11.2152950234111,0.191391160368287,11.2152950234111,0.191391160368287
-0.416666666666667,-0.916666666666667,10.6805555555556,10.4639666322525,0.0469107616975752,10.4639666322525,0.0469107616975752,10.4639666322525,0.0469107616975752
-0.416666666666667,-0.833333333333333,9.76388888888889,9.71451112207505,0.00243816385552202,9.71451112207505,0.00243816385552202,9.71451112207505,0.00243816385552202
-0.416666666666667,-0.75,8.90277777777778,8.96858750978137,0.0043309208263848,8.96858750978137,0.0043309208263848,8.96858750978137,0.0043309208263848
-0.416666666666667,-0.666666666666667,8.09722222222222,8.2281032794278,0.0171298511352511,8.2281032794278,0.0171298511352511,8.2281032794278,0.0171298511352511
-0.416666666666667,-0.583333333333333,7.34722222222222,7.49559598646304,0.0220147739149913,7.49559598646304,0.0220147739149913,7.49559598646304,0.0220147739149913
-0.416666666666667,-0.5,6.65277777777778,6.77492256950561,0.0149193501462351,6.77492256950561,0.0149193501462351,6.77492256950561,0.0149193501462351
-0.416666666666667,-0.416666666666667,6.01388888888889,6.07232515056093,0.00341479667820385,6.07232515056093,0.00341479667820385,6.07232515056093,0.00341479667820385
-0.416666666666667,-0.333333333333333,5.43055555555556,5.39776552625247,0.0010751860216971,5.39776552625247,0.0010751860216971,5.39776552625247,0.0010751860216971
-0.416666666666667,-0.25,4.90277777777778,4.7660107117168,0.0187052303589281,4.7660107117168,0.0187052303589281,4.7660107117168,0.0187052303589281
-0.416666666666667,-0.166666666666667,4.43055555555556,4.19637595171309,0.0548400868558118,4.19637595171309,0.0548400868558118,4.19637595171309,0.0548400868558118
-0.416666666666667,-0.0833333333333333,4.01388888888889,3.70982489816528,0.0924549104547695,3.70982489816528,0.0924549104547695,3.70982489816528,0.0924549104547695
-0.416666666666667,0,3.65277777777778,3.32323572833529,0.108597962350756,3.32323572833529,0.108597962350756,3.32323572833529,0.108597962350756
-0.416666666666667,0.0833333333333333,3.34722222222222,3.04315800790223,0.0924550464300372,3.04315800790223,0.0924550464300372,3.04315800790223,0.0924550464300372
-0.416666666666667,0.166666666666667,3.09722222222222,2.86304220543967,0.0548402802602757,2.86304220543967,0.0548402802602757,2.86304220543967,0.0548402802602757
-0.416666666666667,0.25,2.90277777777778,2.76601016968824,0.0187053786225322,2.76601016968824,0.0187053786225322,2.76601016968824,0.0187053786225322
-0.416666666666667,0.333333333333333,2.76388888888889,2.73109826209769,0.00107522520535969,2.73109826209769,0.00107522520535969,2.73109826209769,0.00107522520535969
-0.416666666666667,0.416666666666667,2.68055555555556,2.73899123927014,0.00341472913119145,2.73899123927014,0.00341472913119145,2.73899123927014,0.00341472913119145
